danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.864,0.844,2,-6.425,1,0.273,0.23,0.000128,0.317,0.761,158.553,audio_features,7AhlQWkTYyhAbLFizqy6d1,spotify:track:7AhlQWkTYyhAbLFizqy6d1,https://api.spotify.com/v1/tracks/7AhlQWkTYyhAbLFizqy6d1,https://api.spotify.com/v1/audio-analysis/7AhlQWkTYyhAbLFizqy6d1,247227,4,RnB,Boombastic,,
0.684,0.514,0,-6.492,0,0.0431,0.269,8.97E-05,0.0623,0.556,188.164,audio_features,4MCcaTuSN7j6OrcbKiuxS5,spotify:track:4MCcaTuSN7j6OrcbKiuxS5,https://api.spotify.com/v1/tracks/4MCcaTuSN7j6OrcbKiuxS5,https://api.spotify.com/v1/audio-analysis/4MCcaTuSN7j6OrcbKiuxS5,221480,4,RnB,Sexy Love,,
0.83,0.857,8,-4.194,0,0.152,0.262,0,0.413,0.607,137.982,audio_features,2VqAEP1yY5T523K7bZtL8a,spotify:track:2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/tracks/2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/audio-analysis/2VqAEP1yY5T523K7bZtL8a,240747,4,RnB,Right Now (Na Na Na),,
0.813,0.627,11,-5.018,0,0.0486,0.076,0.000616,0.131,0.801,130.011,audio_features,1B3t5xC2jzTgjDOwawchu8,spotify:track:1B3t5xC2jzTgjDOwawchu8,https://api.spotify.com/v1/tracks/1B3t5xC2jzTgjDOwawchu8,https://api.spotify.com/v1/audio-analysis/1B3t5xC2jzTgjDOwawchu8,195853,4,RnB,Sexy Bitch (feat. Akon),,
0.94,0.743,5,-5.166,0,0.0475,0.317,0,0.0909,0.932,118.988,audio_features,3qKGvSu1inEZKwYQnMavNA,spotify:track:3qKGvSu1inEZKwYQnMavNA,https://api.spotify.com/v1/tracks/3qKGvSu1inEZKwYQnMavNA,https://api.spotify.com/v1/audio-analysis/3qKGvSu1inEZKwYQnMavNA,212360,4,RnB,Smack That,,
0.629,0.532,5,-7.88,0,0.0352,0.331,0,0.238,0.619,180.196,audio_features,1IpYDWB31L1CxDQZztadSi,spotify:track:1IpYDWB31L1CxDQZztadSi,https://api.spotify.com/v1/tracks/1IpYDWB31L1CxDQZztadSi,https://api.spotify.com/v1/audio-analysis/1IpYDWB31L1CxDQZztadSi,235800,4,RnB,Lonely,,
0.612,0.8,6,-4.284,1,0.167,0.0175,0,0.199,0.786,167.958,audio_features,6eG57n71RMwtmtmeJxinSQ,spotify:track:6eG57n71RMwtmtmeJxinSQ,https://api.spotify.com/v1/tracks/6eG57n71RMwtmtmeJxinSQ,https://api.spotify.com/v1/audio-analysis/6eG57n71RMwtmtmeJxinSQ,166560,4,RnB,I Just Had Sex,,
0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,audio_features,5YPMEOJ58kfl56VHxTgwx3,spotify:track:5YPMEOJ58kfl56VHxTgwx3,https://api.spotify.com/v1/tracks/5YPMEOJ58kfl56VHxTgwx3,https://api.spotify.com/v1/audio-analysis/5YPMEOJ58kfl56VHxTgwx3,201000,4,RnB,Play Hard (feat. Ne-Yo & Akon),,
0.72,0.802,1,-5.797,1,0.0582,0.0921,0,0.694,0.723,124.043,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4,RnB,Time of Our Lives,,
0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.529,129.023,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4,RnB,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",,
0.709,0.745,4,-6.437,0,0.0738,0.0225,5.20E-05,0.154,0.576,126.027,audio_features,0GX5oOKtU0nnx5OkhenW2i,spotify:track:0GX5oOKtU0nnx5OkhenW2i,https://api.spotify.com/v1/tracks/0GX5oOKtU0nnx5OkhenW2i,https://api.spotify.com/v1/audio-analysis/0GX5oOKtU0nnx5OkhenW2i,234360,4,RnB,Closer,,
0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,audio_features,4kte3OcW800TPvOVgrLLj8,spotify:track:4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/tracks/4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/audio-analysis/4kte3OcW800TPvOVgrLLj8,251627,4,RnB,Let Me Love You (Until You Learn To Love Yourself),,
0.697,0.807,6,-3.049,0,0.0587,0.0382,0,0.471,0.732,127.01,audio_features,5Ue25r0VGvZR7vaw3iB0gZ,spotify:track:5Ue25r0VGvZR7vaw3iB0gZ,https://api.spotify.com/v1/tracks/5Ue25r0VGvZR7vaw3iB0gZ,https://api.spotify.com/v1/audio-analysis/5Ue25r0VGvZR7vaw3iB0gZ,216440,4,RnB,Turn All the Lights On (feat. Ne-Yo),,
0.712,0.564,8,-6.527,1,0.047,0.0266,0,0.0874,0.411,191.9,audio_features,72Bz4ciRZPBcVSw0nrZDHi,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,https://api.spotify.com/v1/tracks/72Bz4ciRZPBcVSw0nrZDHi,https://api.spotify.com/v1/audio-analysis/72Bz4ciRZPBcVSw0nrZDHi,207747,4,RnB,Do It Again,,
0.845,0.506,1,-5.971,1,0.0409,0.0228,1.03E-06,0.0879,0.647,198.102,audio_features,7kqcudBGM74MXVoYMaoWkC,spotify:track:7kqcudBGM74MXVoYMaoWkC,https://api.spotify.com/v1/tracks/7kqcudBGM74MXVoYMaoWkC,https://api.spotify.com/v1/audio-analysis/7kqcudBGM74MXVoYMaoWkC,264947,4,RnB,Loyal,,
0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,audio_features,6YwLgicpvVuMt1eE2OldwQ,spotify:track:6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/tracks/6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/audio-analysis/6YwLgicpvVuMt1eE2OldwQ,211975,4,RnB,Five More Hours - Deorro x Chris Brown,,
0.643,0.904,0,-3.694,1,0.0739,0.0776,0,0.189,0.481,206.056,audio_features,5Xn4IyTtW6FUGIUyWjbUHG,spotify:track:5Xn4IyTtW6FUGIUyWjbUHG,https://api.spotify.com/v1/tracks/5Xn4IyTtW6FUGIUyWjbUHG,https://api.spotify.com/v1/audio-analysis/5Xn4IyTtW6FUGIUyWjbUHG,195419,4,RnB,Goodbye (feat. Nicki Minaj & Willy William),,
0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.348,0.851,110.009,audio_features,6St9lR6dhV2tpCNVz7qfrS,spotify:track:6St9lR6dhV2tpCNVz7qfrS,https://api.spotify.com/v1/tracks/6St9lR6dhV2tpCNVz7qfrS,https://api.spotify.com/v1/audio-analysis/6St9lR6dhV2tpCNVz7qfrS,199027,4,RnB,In My Head,,
0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,163.794,audio_features,6jizk5lOUnfpaZXYMdfeC6,spotify:track:6jizk5lOUnfpaZXYMdfeC6,https://api.spotify.com/v1/tracks/6jizk5lOUnfpaZXYMdfeC6,https://api.spotify.com/v1/audio-analysis/6jizk5lOUnfpaZXYMdfeC6,217307,4,RnB,Trumpets,,
0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,183.986,audio_features,4fINc8dnfcz7AdhFYVA4i7,spotify:track:4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/tracks/4fINc8dnfcz7AdhFYVA4i7,https://api.spotify.com/v1/audio-analysis/4fINc8dnfcz7AdhFYVA4i7,192200,4,RnB,It Girl,,
0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,202613,4,RnB,Dynamite,,
0.671,0.808,2,-4.861,0,0.0652,0.02,0,0.134,0.637,121.956,audio_features,1r3myKmjWoOqRip99CmSj1,spotify:track:1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/tracks/1r3myKmjWoOqRip99CmSj1,https://api.spotify.com/v1/audio-analysis/1r3myKmjWoOqRip99CmSj1,206080,4,RnB,Don't Wanna Go Home,,
0.731,0.813,6,-7.366,0,0.065,0.00439,3.50E-06,0.26,0.497,130.028,audio_features,1IDQQo4AbWYgwbxESIn5xZ,spotify:track:1IDQQo4AbWYgwbxESIn5xZ,https://api.spotify.com/v1/tracks/1IDQQo4AbWYgwbxESIn5xZ,https://api.spotify.com/v1/audio-analysis/1IDQQo4AbWYgwbxESIn5xZ,208920,4,RnB,Jump (feat. Nelly Furtado),,
0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,163.892,audio_features,1MzXFDFEdndvOReLnoZ0p7,spotify:track:1MzXFDFEdndvOReLnoZ0p7,https://api.spotify.com/v1/tracks/1MzXFDFEdndvOReLnoZ0p7,https://api.spotify.com/v1/audio-analysis/1MzXFDFEdndvOReLnoZ0p7,193296,4,RnB,Wiggle (feat. Snoop Dogg),,
0.683,0.748,8,-6.981,1,0.0366,0.373,0.00881,0.06,0.828,132.486,audio_features,0UzsDmdpw0Q14KU4hieQss,spotify:track:0UzsDmdpw0Q14KU4hieQss,https://api.spotify.com/v1/tracks/0UzsDmdpw0Q14KU4hieQss,https://api.spotify.com/v1/audio-analysis/0UzsDmdpw0Q14KU4hieQss,257200,4,RnB,Fill Me In,,
0.893,0.792,11,-8.292,0,0.148,0.119,0.0016,0.206,0.756,129.975,audio_features,5hultE7GeExA3RkTvtsear,spotify:track:5hultE7GeExA3RkTvtsear,https://api.spotify.com/v1/tracks/5hultE7GeExA3RkTvtsear,https://api.spotify.com/v1/audio-analysis/5hultE7GeExA3RkTvtsear,333000,4,RnB,Rewind,,
0.963,0.835,3,-3.394,0,0.137,0.08,0.000217,0.0774,0.852,108.976,audio_features,2PblW8OleBJvl2DPRsWGha,spotify:track:2PblW8OleBJvl2DPRsWGha,https://api.spotify.com/v1/tracks/2PblW8OleBJvl2DPRsWGha,https://api.spotify.com/v1/audio-analysis/2PblW8OleBJvl2DPRsWGha,222800,4,RnB,When You Look At Me - Radio Edit,,
0.596,0.661,5,-6.239,0,0.226,0.31,0,0.0847,0.86,129.491,audio_features,5mNV8Mz59bzyuQ53gTw0c0,spotify:track:5mNV8Mz59bzyuQ53gTw0c0,https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0,https://api.spotify.com/v1/audio-analysis/5mNV8Mz59bzyuQ53gTw0c0,232573,5,RnB,Where the Party At (feat. Nelly),,
0.677,0.531,7,-7.683,0,0.0327,0.219,0,0.173,0.57,182.208,audio_features,0JC3ynTNoZaWjZHXzeapYy,spotify:track:0JC3ynTNoZaWjZHXzeapYy,https://api.spotify.com/v1/tracks/0JC3ynTNoZaWjZHXzeapYy,https://api.spotify.com/v1/audio-analysis/0JC3ynTNoZaWjZHXzeapYy,294093,4,RnB,Into You (feat. Fabolous),,
0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,audio_features,2u02eLj96Atd6TBxkH9YvN,spotify:track:2u02eLj96Atd6TBxkH9YvN,https://api.spotify.com/v1/tracks/2u02eLj96Atd6TBxkH9YvN,https://api.spotify.com/v1/audio-analysis/2u02eLj96Atd6TBxkH9YvN,243533,4,RnB,S&M,,
0.66,0.847,1,-3.25,1,0.191,0.0628,0,0.112,0.925,180.01,audio_features,44M8gY48QHhvc6vn5be10N,spotify:track:44M8gY48QHhvc6vn5be10N,https://api.spotify.com/v1/tracks/44M8gY48QHhvc6vn5be10N,https://api.spotify.com/v1/audio-analysis/44M8gY48QHhvc6vn5be10N,204293,4,RnB,Me Love,,
0.81,0.791,7,-5.909,1,0.181,0.0893,0,0.0838,0.948,153.067,audio_features,0FmCLEHfINGqwlyzvklNqy,spotify:track:0FmCLEHfINGqwlyzvklNqy,https://api.spotify.com/v1/tracks/0FmCLEHfINGqwlyzvklNqy,https://api.spotify.com/v1/audio-analysis/0FmCLEHfINGqwlyzvklNqy,314400,4,RnB,Holidae In,,
0.649,0.503,8,-8.321,1,0.047,0.0939,0,0.303,0.538,150.074,audio_features,4UC4H4vX3bJtcgtKR0ZCFJ,spotify:track:4UC4H4vX3bJtcgtKR0ZCFJ,https://api.spotify.com/v1/tracks/4UC4H4vX3bJtcgtKR0ZCFJ,https://api.spotify.com/v1/audio-analysis/4UC4H4vX3bJtcgtKR0ZCFJ,225627,4,RnB,Obsesion (No Es Amor) (feat. Baby Bash),,
0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,audio_features,3jlbL2OTD5YmIunYzgQTAN,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,338853,4,RnB,Live Your Life,,
0.759,0.709,6,-7.9,0,0.0435,0.000927,0,0.0724,0.743,202,audio_features,6R4UyGBckLihSYXAyfI7IH,spotify:track:6R4UyGBckLihSYXAyfI7IH,https://api.spotify.com/v1/tracks/6R4UyGBckLihSYXAyfI7IH,https://api.spotify.com/v1/audio-analysis/6R4UyGBckLihSYXAyfI7IH,205360,4,RnB,Miss California - Edit Without Pras,,
0.769,0.609,1,-5.894,1,0.357,0.216,0,0.166,0.633,181.902,audio_features,2UPqEbhg8b2O0onMq5dHlP,spotify:track:2UPqEbhg8b2O0onMq5dHlP,https://api.spotify.com/v1/tracks/2UPqEbhg8b2O0onMq5dHlP,https://api.spotify.com/v1/audio-analysis/2UPqEbhg8b2O0onMq5dHlP,241307,4,RnB,London Bridge,,
0.582,0.903,9,-3.55,1,0.0404,0.0182,0,0.297,0.712,159.98,audio_features,5Xl4jZQFPGElFil9HDkb04,spotify:track:5Xl4jZQFPGElFil9HDkb04,https://api.spotify.com/v1/tracks/5Xl4jZQFPGElFil9HDkb04,https://api.spotify.com/v1/audio-analysis/5Xl4jZQFPGElFil9HDkb04,261747,4,RnB,Cheers (Drink To That),,
0.607,0.934,3,-4.217,1,0.0314,0.0327,0,0.0909,0.568,122.01,audio_features,7ElF5zxOwYP4qVSWVvse3W,spotify:track:7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/tracks/7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/audio-analysis/7ElF5zxOwYP4qVSWVvse3W,201547,4,RnB,Break Your Heart,,
0.601,0.869,3,-3.202,1,0.0458,0.0112,0,0.0673,0.555,128.066,audio_features,0xQxIdksJKWa6vEUrFXOpy,spotify:track:0xQxIdksJKWa6vEUrFXOpy,https://api.spotify.com/v1/tracks/0xQxIdksJKWa6vEUrFXOpy,https://api.spotify.com/v1/audio-analysis/0xQxIdksJKWa6vEUrFXOpy,244907,4,RnB,Hangover,,
0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,214.09,audio_features,5sNESr6pQfIhL3krM8CtZn,spotify:track:5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/tracks/5sNESr6pQfIhL3krM8CtZn,https://api.spotify.com/v1/audio-analysis/5sNESr6pQfIhL3krM8CtZn,205733,4,RnB,Numb / Encore,,
0.694,0.671,2,-4.088,1,0.0444,0.0371,3.14E-05,0.236,0.466,167.998,audio_features,57mKcbEq7nMqtJ4gqJvWcp,spotify:track:57mKcbEq7nMqtJ4gqJvWcp,https://api.spotify.com/v1/tracks/57mKcbEq7nMqtJ4gqJvWcp,https://api.spotify.com/v1/audio-analysis/57mKcbEq7nMqtJ4gqJvWcp,209600,4,RnB,Talk That Talk,,
0.593,0.68,7,-5.556,1,0.335,0.00182,4.84E-05,0.31,0.483,169.094,audio_features,0GLUBbX4daHJkT3RQHEOia,spotify:track:0GLUBbX4daHJkT3RQHEOia,https://api.spotify.com/v1/tracks/0GLUBbX4daHJkT3RQHEOia,https://api.spotify.com/v1/audio-analysis/0GLUBbX4daHJkT3RQHEOia,273053,4,RnB,Upgrade U (feat. Jay-Z),,
0.82,0.952,5,-4.778,1,0.0723,0.117,0.000258,0.106,0.36,121.949,audio_features,15A3uqmUTxJ1KJGfAdiywb,spotify:track:15A3uqmUTxJ1KJGfAdiywb,https://api.spotify.com/v1/tracks/15A3uqmUTxJ1KJGfAdiywb,https://api.spotify.com/v1/audio-analysis/15A3uqmUTxJ1KJGfAdiywb,254120,4,RnB,Wanna Be Startin' Somethin' 2008 with Akon (with Akon) - Thriller 25th Anniversary Remix,,
0.614,0.574,11,-7.961,1,0.466,0.0253,3.20E-05,0.38,0.755,125.173,audio_features,5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,209107,5,RnB,Candy Shop,,
0.978,0.687,8,-4.957,1,0.0646,0.197,0.00708,0.107,0.784,110.616,audio_features,2KjpWqvSKoQh0XIAywplWn,spotify:track:2KjpWqvSKoQh0XIAywplWn,https://api.spotify.com/v1/tracks/2KjpWqvSKoQh0XIAywplWn,https://api.spotify.com/v1/audio-analysis/2KjpWqvSKoQh0XIAywplWn,234057,4,RnB,Give It To Me,,
0.771,0.621,1,-7.453,1,0.0376,0.0297,0,0.124,0.154,202.014,audio_features,0jrz4ZQKCsC6h2vzqgHiEp,spotify:track:0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/tracks/0jrz4ZQKCsC6h2vzqgHiEp,https://api.spotify.com/v1/audio-analysis/0jrz4ZQKCsC6h2vzqgHiEp,334067,4,RnB,Get Low,,
0.774,0.835,4,-5.137,0,0.0797,0.00265,3.14E-06,0.252,0.655,195.006,audio_features,4LK1zq7x8Xxd7Nc32anUoH,spotify:track:4LK1zq7x8Xxd7Nc32anUoH,https://api.spotify.com/v1/tracks/4LK1zq7x8Xxd7Nc32anUoH,https://api.spotify.com/v1/audio-analysis/4LK1zq7x8Xxd7Nc32anUoH,222693,4,RnB,Love Don't Cost a Thing,,
0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,180.024,audio_features,41bIQPBE1lFN0mmw6Lmssz,spotify:track:41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/tracks/41bIQPBE1lFN0mmw6Lmssz,https://api.spotify.com/v1/audio-analysis/41bIQPBE1lFN0mmw6Lmssz,224427,4,RnB,21 Questions,,
0.8,0.633,8,-4.875,0,0.0514,0.0901,0,0.0315,0.836,191.906,audio_features,0sNY3XS9Tz1P957KZrQ6GZ,spotify:track:0sNY3XS9Tz1P957KZrQ6GZ,https://api.spotify.com/v1/tracks/0sNY3XS9Tz1P957KZrQ6GZ,https://api.spotify.com/v1/audio-analysis/0sNY3XS9Tz1P957KZrQ6GZ,203360,4,RnB,It's Like That,,
0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,audio_features,2aI21FnmY7TJVKeMaoQZ0t,spotify:track:2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/audio-analysis/2aI21FnmY7TJVKeMaoQZ0t,223080,4,RnB,Say It Right,,
0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4,RnB,Crank That (Soulja Boy),,
0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,184.148,audio_features,0l3GEbH3CviUytD6iX4wzg,spotify:track:0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/tracks/0l3GEbH3CviUytD6iX4wzg,https://api.spotify.com/v1/audio-analysis/0l3GEbH3CviUytD6iX4wzg,250747,4,RnB,Right Thurr,,
0.712,0.772,10,-3.024,0,0.346,0.0521,4.35E-06,0.0368,0.848,169.444,audio_features,3G0yz3DZn3lfraledmBCT0,spotify:track:3G0yz3DZn3lfraledmBCT0,https://api.spotify.com/v1/tracks/3G0yz3DZn3lfraledmBCT0,https://api.spotify.com/v1/audio-analysis/3G0yz3DZn3lfraledmBCT0,249480,4,RnB,P.I.M.P.,,
0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,193.892,audio_features,4nva9EpKntUTs6CRSGBCn9,spotify:track:4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,237707,4,RnB,Just A Lil Bit,,
0.677,0.682,9,-6.879,1,0.0361,0.0405,0,0.0351,0.875,212.558,audio_features,0BBOLOV5JntPL3341swIre,spotify:track:0BBOLOV5JntPL3341swIre,https://api.spotify.com/v1/tracks/0BBOLOV5JntPL3341swIre,https://api.spotify.com/v1/audio-analysis/0BBOLOV5JntPL3341swIre,192107,4,RnB,Turn Me On,,
0.743,0.767,6,-2.944,1,0.168,0.143,0,0.0421,0.82,170.539,audio_features,6eMUX2F0DsESGThHTZ2wG5,spotify:track:6eMUX2F0DsESGThHTZ2wG5,https://api.spotify.com/v1/tracks/6eMUX2F0DsESGThHTZ2wG5,https://api.spotify.com/v1/audio-analysis/6eMUX2F0DsESGThHTZ2wG5,235133,4,RnB,Angel,,
0.967,0.599,7,-5.659,0,0.0706,0.0679,0,0.0526,0.964,117,audio_features,4Lvc9SbPc0svm9TEoMgFzB,spotify:track:4Lvc9SbPc0svm9TEoMgFzB,https://api.spotify.com/v1/tracks/4Lvc9SbPc0svm9TEoMgFzB,https://api.spotify.com/v1/audio-analysis/4Lvc9SbPc0svm9TEoMgFzB,242800,4,RnB,SexyBack (feat. Timbaland),,
0.596,0.54,7,-6.723,0,0.11,0.00398,0,0.127,0.579,188.003,audio_features,1pzrV4mfFQhIQapuj2aZnp,spotify:track:1pzrV4mfFQhIQapuj2aZnp,https://api.spotify.com/v1/tracks/1pzrV4mfFQhIQapuj2aZnp,https://api.spotify.com/v1/audio-analysis/1pzrV4mfFQhIQapuj2aZnp,223187,4,RnB,Wall To Wall,,
0.826,0.67,2,-5.559,1,0.169,0.00798,0,0.495,0.794,148.014,audio_features,6MBEjJlXQYXr8dfxDvZuoA,spotify:track:6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/tracks/6MBEjJlXQYXr8dfxDvZuoA,https://api.spotify.com/v1/audio-analysis/6MBEjJlXQYXr8dfxDvZuoA,226293,4,RnB,Do It To It,,
0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,159.052,audio_features,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4,RnB,Hey Ya! - Radio Mix,,
0.686,0.622,11,-7.007,0,0.0369,0.0655,6.32E-05,0.11,0.807,188.016,audio_features,3wvg3Jpee5NzpSBZhBqFdE,spotify:track:3wvg3Jpee5NzpSBZhBqFdE,https://api.spotify.com/v1/tracks/3wvg3Jpee5NzpSBZhBqFdE,https://api.spotify.com/v1/audio-analysis/3wvg3Jpee5NzpSBZhBqFdE,264893,4,RnB,If You Had My Love,,
0.818,0.653,1,-8.396,1,0.204,0.0335,5.46E-06,0.22,0.533,199.862,audio_features,31bf9SEOppLU6lQ85d8om6,spotify:track:31bf9SEOppLU6lQ85d8om6,https://api.spotify.com/v1/tracks/31bf9SEOppLU6lQ85d8om6,https://api.spotify.com/v1/audio-analysis/31bf9SEOppLU6lQ85d8om6,261133,4,RnB,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),,
0.753,0.885,3,-5.509,0,0.0394,0.0504,0.000958,0.366,0.863,205.57,audio_features,4h9TZLHS7AZ30pt5c1o5Em,spotify:track:4h9TZLHS7AZ30pt5c1o5Em,https://api.spotify.com/v1/tracks/4h9TZLHS7AZ30pt5c1o5Em,https://api.spotify.com/v1/audio-analysis/4h9TZLHS7AZ30pt5c1o5Em,191693,4,RnB,Work - Freemasons Radio Edit,,
0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,207.984,audio_features,4y6c5vMzKKM3KsMbHtjKx5,spotify:track:4y6c5vMzKKM3KsMbHtjKx5,https://api.spotify.com/v1/tracks/4y6c5vMzKKM3KsMbHtjKx5,https://api.spotify.com/v1/audio-analysis/4y6c5vMzKKM3KsMbHtjKx5,311867,4,RnB,Stronger,,
0.782,0.704,10,-10.342,0,0.158,0.00603,1.23E-05,0.944,0.599,187.034,audio_features,50jzaB4NVS3mO6rRIE7mmm,spotify:track:50jzaB4NVS3mO6rRIE7mmm,https://api.spotify.com/v1/tracks/50jzaB4NVS3mO6rRIE7mmm,https://api.spotify.com/v1/audio-analysis/50jzaB4NVS3mO6rRIE7mmm,243800,4,RnB,Tequila,,
0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,audio_features,22UDw8rSfLbUsaAGTXQ4Z8,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,284733,4,RnB,American Boy,,
0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,audio_features,6cmm1LMvZdB5zsCwX5BjqE,spotify:track:6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/tracks/6cmm1LMvZdB5zsCwX5BjqE,https://api.spotify.com/v1/audio-analysis/6cmm1LMvZdB5zsCwX5BjqE,212507,4,RnB,Down,,
0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,207.952,audio_features,3bC1ahPIYt1btJzSSEyyrF,spotify:track:3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/tracks/3bC1ahPIYt1btJzSSEyyrF,https://api.spotify.com/v1/audio-analysis/3bC1ahPIYt1btJzSSEyyrF,224653,4,RnB,Whistle,,
0.726,0.795,9,-4.653,1,0.029,0.136,0,0.698,0.952,115.995,audio_features,7rbWpbXVwY2DFrZpWYPtVj,spotify:track:7rbWpbXVwY2DFrZpWYPtVj,https://api.spotify.com/v1/tracks/7rbWpbXVwY2DFrZpWYPtVj,https://api.spotify.com/v1/audio-analysis/7rbWpbXVwY2DFrZpWYPtVj,209467,4,RnB,Hey Porsche,,
